"year","month","dayofmonth","totalflights","delaypercentage"
2001,2,25,"16709","38"
2001,2,26,"17543","20"
2001,2,27,"17519","24"
2001,2,28,"17530","27"
2001,3,1,"17574","21"
2001,3,2,"17600","26"
2001,3,3,"15434","18"
2001,3,4,"16748","27"
2001,3,5,"17570","13"
2001,3,6,"17551","15"
2001,3,7,"17565","14"
2001,3,8,"17573","21"
2001,3,9,"17604","19"
2001,3,10,"15431","15"
2001,3,11,"16772","23"
2001,3,12,"17599","24"
2001,3,13,"17586","23"
2001,3,14,"17588","22"
2001,3,15,"17599","33"
2001,3,16,"17614","34"
2001,3,17,"15460","19"
2001,3,18,"16784","20"
2001,3,19,"17600","16"
2001,3,20,"17587","17"
2001,3,21,"17592","21"
2001,3,22,"17597","17"
2001,3,23,"17627","19"
2001,3,24,"15453","16"
2001,3,25,"16776","17"
2001,3,26,"17588","17"
2001,3,27,"17582","13"
2001,3,28,"17582","12"
2001,3,29,"17595","23"
2001,3,30,"17610","23"
2001,3,31,"15278","14"
2001,4,1,"16676","22"
2001,4,2,"17606","13"
2001,4,3,"17592","16"
2001,4,4,"17580","13"
2001,4,5,"17583","20"
2001,4,6,"17607","38"
2001,4,7,"15431","24"
2001,4,8,"16742","19"
2001,4,9,"17583","21"
2001,4,10,"17573","21"
2001,4,11,"17572","28"
2001,4,12,"17586","35"
2001,4,13,"17437","21"
2001,4,14,"15192","10"
2001,4,15,"16593","14"
2001,4,16,"17584","16"
2001,4,17,"17587","11"
2001,4,18,"17588","12"
2001,4,19,"17594","14"
2001,4,20,"17605","18"
2001,4,21,"15407","15"
2001,4,22,"16731","27"
2001,4,23,"17597","16"
2001,4,24,"17590","11"
2001,4,25,"17588","9"
2001,4,26,"17605","10"
2001,4,27,"17625","11"
2001,4,28,"15412","6"
2001,4,29,"16753","11"
2001,4,30,"17568","9"
2001,5,1,"17587","14"
2001,5,2,"17602","10"
2001,5,3,"17622","13"
2001,5,4,"17658","14"
2001,5,5,"15531","7"
2001,5,6,"16806","15"
2001,5,7,"17625","15"
2001,5,8,"17592","7"
2001,5,9,"17602","9"
2001,5,10,"17621","14"
2001,5,11,"17643","19"
2001,5,12,"15506","10"
2001,5,13,"16809","10"
2001,5,14,"17611","17"
2001,5,15,"17583","14"
2001,5,16,"17597","13"
2001,5,17,"17619","18"
2001,5,18,"17655","17"
2001,5,19,"15488","10"
2001,5,20,"16814","17"
2001,5,21,"17632","26"
2001,5,22,"17598","26"
2001,5,23,"17608","22"
2001,5,24,"17630","21"
2001,5,25,"17663","27"
2001,5,26,"14523","15"
2001,5,27,"14492","11"
2001,5,28,"16405","14"
2001,5,29,"17604","15"
2001,5,30,"17604","12"
2001,5,31,"17610","21"
2001,6,1,"17641","26"
2001,6,2,"15632","13"
2001,6,3,"16840","19"
2001,6,4,"17626","20"
2001,6,5,"17588","22"
2001,6,6,"17585","23"
2001,6,7,"17657","16"
2001,6,8,"17688","17"
2001,6,9,"15780","10"
2001,6,10,"17063","12"
2001,6,11,"17719","15"
2001,6,12,"17697","28"
2001,6,13,"17698","24"
2001,6,14,"17736","32"
2001,6,15,"17791","35"
2001,6,16,"16166","19"
2001,6,17,"17143","18"
2001,6,18,"17773","14"
2001,6,19,"17747","12"
2001,6,20,"17758","18"
2001,6,21,"17772","30"
2001,6,22,"17796","29"
2001,6,23,"16190","21"
2001,6,24,"17134","14"
2001,6,25,"17770","14"
2001,6,26,"17748","12"
2001,6,27,"17742","20"
2001,6,28,"17773","20"
2001,6,29,"17800","21"
2001,6,30,"16177","31"
2001,7,1,"17109","30"
2001,7,2,"17328","13"
2001,7,3,"17025","20"
2001,7,4,"15622","9"
2001,7,5,"17330","17"
2001,7,6,"17551","14"
2001,7,7,"16231","12"
2001,7,8,"17192","24"
2001,7,9,"17813","17"
2001,7,10,"17799","20"
2001,7,11,"17791","16"
2001,7,12,"17816","15"
2001,7,13,"17845","14"
2001,7,14,"16229","14"
2001,7,15,"17187","14"
2001,7,16,"17825","11"
2001,7,17,"17798","19"
2001,7,18,"17796","24"
2001,7,19,"17823","23"
2001,7,20,"17839","21"
2001,7,21,"16209","19"
2001,7,22,"17176","18"
2001,7,23,"17817","24"
2001,7,24,"17801","14"
2001,7,25,"17799","29"
2001,7,26,"17821","25"
2001,7,27,"17829","17"
2001,7,28,"16228","17"
2001,7,29,"17186","28"
2001,7,30,"17822","15"
2001,7,31,"17803","12"
2001,8,1,"17816","14"
2001,8,2,"17842","26"
2001,8,3,"17865","23"
2001,8,4,"16244","20"
2001,8,5,"17215","17"
2001,8,6,"17851","15"
2001,8,7,"17845","14"
2001,8,8,"17846","13"
2001,8,9,"17855","24"
2001,8,10,"17865","28"
2001,8,11,"16255","28"
2001,8,12,"17222","28"
2001,8,13,"17855","25"
2001,8,14,"17852","15"
2001,8,15,"17840","15"
2001,8,16,"17859","22"
2001,8,17,"17865","22"
2001,8,18,"16237","21"
2001,8,19,"17193","19"
2001,8,20,"17848","16"
2001,8,21,"17846","13"
2001,8,22,"17838","22"
2001,8,23,"17850","17"
2001,8,24,"17868","11"
2001,8,25,"16234","20"
2001,8,26,"17225","20"
2001,8,27,"17848","18"
2001,8,28,"17846","17"
2001,8,29,"17833","11"
2001,8,30,"17838","27"
2001,8,31,"17855","33"
2001,9,1,"14657","10"
2001,9,2,"14365","5"
2001,9,3,"16818","15"
2001,9,4,"17714","18"
2001,9,5,"17649","11"
2001,9,6,"17648","14"
2001,9,7,"17672","24"
2001,9,8,"15697","13"
2001,9,9,"16822","24"
2001,9,10,"17566","13"
2001,9,11,"17503","0"
2001,9,13,"17554","5"
2001,9,14,"17356","23"
2001,9,15,"15207","25"
2001,9,16,"16540","13"
2001,9,17,"17226","7"
2001,9,18,"17201","8"
2001,9,19,"17209","7"
2001,9,20,"17195","12"
2001,9,21,"17199","8"
2001,9,22,"14888","7"
2001,9,23,"15754","10"
2001,9,24,"15818","9"
2001,9,25,"15746","5"
2001,9,26,"15667","4"
2001,9,27,"15380","6"
2001,9,28,"15079","9"
2001,9,29,"13666","6"
2001,9,30,"14366","12"
2001,10,1,"14823","6"
2001,10,2,"14782","4"
2001,10,3,"14703","5"
2001,10,4,"14748","8"
2001,10,5,"14701","18"
2001,10,6,"13128","7"
2001,10,7,"14080","8"
2001,10,8,"14698","10"
2001,10,9,"14707","7"
2001,10,10,"14702","15"
2001,10,11,"14738","24"
2001,10,12,"14597","24"
2001,10,13,"12991","24"
2001,10,14,"14014","23"
2001,10,15,"14560","12"
2001,10,16,"14558","13"
2001,10,17,"14550","8"
2001,10,18,"14580","11"
2001,10,19,"14573","12"
2001,10,20,"12899","9"
2001,10,21,"13950","15"
2001,10,22,"14521","13"
2001,10,23,"14510","11"
2001,10,24,"14478","23"
2001,10,25,"14523","21"
2001,10,26,"14586","14"
2001,10,27,"12784","7"
2001,10,28,"13790","9"
2001,10,29,"14676","7"
2001,10,30,"14563","7"
2001,10,31,"14283","5"
2001,11,1,"14196","10"
2001,11,2,"14312","8"
2001,11,3,"12792","7"
2001,11,4,"13756","10"
2001,11,5,"14467","10"
2001,11,6,"14453","5"
2001,11,7,"14447","5"
2001,11,8,"14475","12"
2001,11,9,"14477","9"
2001,11,10,"12796","6"
2001,11,11,"13773","10"
2001,11,12,"14459","14"
2001,11,13,"14455","8"
2001,11,14,"14443","10"
2001,11,15,"14482","15"
2001,11,16,"14478","20"
2001,11,17,"12815","15"
2001,11,18,"13801","11"
2001,11,19,"14479","11"
2001,11,20,"14487","13"
2001,11,21,"14489","9"
2001,11,22,"11001","6"
2001,11,23,"11098","5"
2001,11,24,"12633","25"
2001,11,25,"13928","21"
2001,11,26,"14496","23"
2001,11,27,"14476","19"
2001,11,28,"14462","19"
2001,11,29,"14486","24"
2001,11,30,"14474","14"
2001,12,1,"12632","8"
2001,12,2,"13698","16"
2001,12,3,"14381","9"
2001,12,4,"14356","9"
2001,12,5,"14369","14"
2001,12,6,"14406","11"
2001,12,7,"14422","11"
2001,12,8,"12728","7"
2001,12,9,"13721","9"
2001,12,10,"14397","11"
2001,12,11,"14354","12"
2001,12,12,"14360","21"
2001,12,13,"14417","27"
2001,12,14,"14426","27"
2001,12,15,"12751","14"
2001,12,16,"13804","25"
2001,12,17,"14602","16"
2001,12,18,"14607","14"
2001,12,19,"14649","19"
2001,12,20,"14669","27"
2001,12,21,"14689","24"
2001,12,22,"12972","29"
2001,12,23,"13295","23"
2001,12,24,"11935","8"
2001,12,25,"12310","10"
2001,12,26,"14596","26"
2001,12,27,"14622","26"
2001,12,28,"14547","23"
2001,12,29,"12821","20"
2001,12,30,"13319","19"
2001,12,31,"13014","11"
2002,1,1,"13345","14"
2002,1,2,"14591","28"
2002,1,3,"14511","28"
2002,1,4,"14533","18"
2002,1,5,"12642","16"
2002,1,6,"13766","31"
2002,1,7,"14447","20"
2002,1,8,"14400","9"
2002,1,9,"14423","8"
2002,1,10,"14465","9"
2002,1,11,"14486","8"
2002,1,12,"12530","6"
2002,1,13,"13644","11"
2002,1,14,"14455","9"
2002,1,15,"14383","10"
2002,1,16,"14411","18"
2002,1,17,"14461","17"
2002,1,18,"14482","22"
2002,1,19,"12572","23"
2002,1,20,"13642","11"
2002,1,21,"14459","16"
2002,1,22,"14386","10"
2002,1,23,"14409","19"
2002,1,24,"14460","23"
2002,1,25,"14482","8"
2002,1,26,"12567","5"
2002,1,27,"13640","10"
2002,1,28,"14451","13"
2002,1,29,"14387","13"
2002,1,30,"14399","22"
2002,1,31,"14507","29"
2002,2,1,"14562","24"
2002,2,2,"12587","9"
2002,2,3,"13711","9"
2002,2,4,"14565","15"
2002,2,5,"14492","12"
2002,2,6,"14527","11"
2002,2,7,"14581","16"
2002,2,8,"14535","11"
2002,2,9,"12568","7"
2002,2,10,"13794","19"
2002,2,11,"14616","10"
2002,2,12,"14529","7"
2002,2,13,"14629","7"
2002,2,14,"14742","9"
2002,2,15,"14804","12"
2002,2,16,"12780","10"
2002,2,17,"13937","8"
2002,2,18,"14757","9"
2002,2,19,"14724","24"
2002,2,20,"14742","17"
2002,2,21,"14784","18"
2002,2,22,"14805","14"
2002,2,23,"12787","11"
2002,2,24,"13916","10"
2002,2,25,"14773","13"
2002,2,26,"14709","16"
2002,2,27,"14766","13"
2002,2,28,"14813","14"
2002,3,1,"14832","20"
2002,3,2,"12889","32"
2002,3,3,"14091","30"
2002,3,4,"14917","16"
2002,3,5,"14875","10"
2002,3,6,"14898","9"
2002,3,7,"14932","15"
2002,3,8,"14943","21"
2002,3,9,"12889","30"
2002,3,10,"14106","22"
2002,3,11,"14923","9"
2002,3,12,"14873","14"
2002,3,13,"14897","18"
2002,3,14,"14933","14"
2002,3,15,"14961","18"
2002,3,16,"12921","17"
2002,3,17,"14118","28"
2002,3,18,"14925","28"
2002,3,19,"14875","17"
2002,3,20,"14898","23"
2002,3,21,"14942","20"
2002,3,22,"14965","21"
2002,3,23,"12938","14"
2002,3,24,"14121","17"
2002,3,25,"14925","19"
2002,3,26,"14877","23"
2002,3,27,"14886","11"
2002,3,28,"14938","12"
2002,3,29,"14831","12"
2002,3,30,"12791","19"
2002,3,31,"13986","15"
2002,4,1,"14887","20"
2002,4,2,"14854","22"
2002,4,3,"14872","13"
2002,4,4,"14904","8"
2002,4,5,"14920","10"
2002,4,6,"12855","13"
2002,4,7,"14111","23"
2002,4,8,"15016","26"
2002,4,9,"14979","12"
2002,4,10,"14990","8"
2002,4,11,"15026","12"
2002,4,12,"15032","21"
2002,4,13,"13011","13"
2002,4,14,"14181","16"
2002,4,15,"15019","11"
2002,4,16,"14981","11"
2002,4,17,"14989","10"
2002,4,18,"15033","19"
2002,4,19,"15040","20"
2002,4,20,"13000","10"
2002,4,21,"14188","19"
2002,4,22,"15020","9"
2002,4,23,"14982","5"
2002,4,24,"14997","16"
2002,4,25,"15036","19"
2002,4,26,"15037","14"
2002,4,27,"12985","14"
2002,4,28,"14183","26"
2002,4,29,"15037","11"
2002,4,30,"14976","14"
2002,5,1,"14958","14"
2002,5,2,"14996","28"
2002,5,3,"15011","26"
2002,5,4,"12926","10"
2002,5,5,"14135","12"
2002,5,6,"15002","13"
2002,5,7,"14943","14"
2002,5,8,"14961","13"
2002,5,9,"15000","23"
2002,5,10,"15016","16"
2002,5,11,"12929","10"
2002,5,12,"14132","26"
2002,5,13,"15004","22"
2002,5,14,"14949","8"
2002,5,15,"14974","9"
2002,5,16,"15007","13"
2002,5,17,"15023","30"
2002,5,18,"12940","11"
2002,5,19,"14153","17"
2002,5,20,"15017","11"
2002,5,21,"14960","7"
2002,5,22,"14985","7"
2002,5,23,"15018","11"
2002,5,24,"15032","11"
2002,5,25,"12482","7"
2002,5,26,"12404","5"
2002,5,27,"14094","17"
2002,5,28,"14966","16"
2002,5,29,"14985","11"
2002,5,30,"15018","16"
2002,5,31,"15026","17"
2002,6,1,"13016","11"
2002,6,2,"14232","12"
2002,6,3,"15105","17"
2002,6,4,"15043","22"
2002,6,5,"15063","21"
2002,6,6,"15078","21"
2002,6,7,"15362","14"
2002,6,8,"13371","7"
2002,6,9,"14698","14"
2002,6,10,"15423","15"
2002,6,11,"15368","16"
2002,6,12,"15380","13"
2002,6,13,"15422","20"
2002,6,14,"15424","27"
2002,6,15,"13723","14"
2002,6,16,"14812","13"
2002,6,17,"15466","15"
2002,6,18,"15418","10"
2002,6,19,"15431","18"
2002,6,20,"15461","16"
2002,6,21,"15479","25"
2002,6,22,"13812","12"
2002,6,23,"14817","17"
2002,6,24,"15465","21"
2002,6,25,"15419","26"
2002,6,26,"15430","34"
2002,6,27,"15465","31"
2002,6,28,"15491","24"
2002,6,29,"13823","15"
2002,6,30,"14836","16"
2002,7,1,"15438","15"
2002,7,2,"15383","22"
2002,7,3,"15449","25"
2002,7,4,"12756","7"
2002,7,5,"13010","5"
2002,7,6,"13707","10"
2002,7,7,"14875","15"
2002,7,8,"15494","19"
2002,7,9,"15456","22"
2002,7,10,"15459","27"
2002,7,11,"15501","17"
2002,7,12,"15527","20"
2002,7,13,"13853","14"
2002,7,14,"14877","17"
2002,7,15,"15500","17"
2002,7,16,"15454","10"
2002,7,17,"15467","13"
2002,7,18,"15500","22"
2002,7,19,"15524","23"
2002,7,20,"13857","13"
2002,7,21,"14879","18"
2002,7,22,"15504","22"
2002,7,23,"15460","18"
2002,7,24,"15458","17"
2002,7,25,"15502","16"
2002,7,26,"15526","28"
2002,7,27,"13854","15"
2002,7,28,"14878","25"
2002,7,29,"15501","22"
2002,7,30,"15460","11"
2002,7,31,"15464","10"
2002,8,1,"15422","14"
2002,8,2,"15471","19"
2002,8,3,"13835","17"
2002,8,4,"14814","15"
2002,8,5,"15445","18"
2002,8,6,"15402","9"
2002,8,7,"15410","9"
2002,8,8,"15449","9"
2002,8,9,"15460","9"
2002,8,10,"13827","16"
2002,8,11,"14814","12"
2002,8,12,"15449","16"
2002,8,13,"15399","22"
2002,8,14,"15409","18"
2002,8,15,"15449","22"
2002,8,16,"15462","29"
2002,8,17,"13829","12"
2002,8,18,"14808","17"
2002,8,19,"15446","26"
2002,8,20,"15399","10"
2002,8,21,"15409","10"
2002,8,22,"15445","18"
2002,8,23,"15463","21"
2002,8,24,"13822","12"
2002,8,25,"14807","9"
2002,8,26,"15450","12"
2002,8,27,"15399","11"
2002,8,28,"15396","9"
2002,8,29,"15432","16"
2002,8,30,"15468","13"
2002,8,31,"12674","5"
2002,9,1,"12275","6"
2002,9,2,"14363","16"
2002,9,3,"15147","9"
2002,9,4,"15084","5"
2002,9,5,"15024","7"
2002,9,6,"15051","9"
2002,9,7,"13058","6"
2002,9,8,"14179","10"
2002,9,9,"14867","6"
2002,9,10,"13746","9"
2002,9,11,"12804","6"
2002,9,12,"14607","7"
2002,9,13,"14912","11"
2002,9,14,"12949","9"
2002,9,15,"14181","14"
2002,9,16,"14924","7"
2002,9,17,"14889","9"
2002,9,18,"14895","10"
2002,9,19,"14929","31"
2002,9,20,"14935","18"
2002,9,21,"12943","6"
2002,9,22,"14115","9"
2002,9,23,"14853","7"
2002,9,24,"14828","9"
2002,9,25,"14835","11"
2002,9,26,"14874","14"
2002,9,27,"14876","19"
2002,9,28,"12888","5"
2002,9,29,"14118","10"
2002,9,30,"14847","6"
2002,10,1,"14765","6"
2002,10,2,"14804","11"
2002,10,3,"14827","9"
2002,10,4,"14841","23"
2002,10,5,"12824","7"
2002,10,6,"14064","13"
2002,10,7,"14779","9"
2002,10,8,"14741","10"
2002,10,9,"14742","10"
2002,10,10,"14775","15"
2002,10,11,"14780","24"
2002,10,12,"12793","7"
2002,10,13,"14059","12"
2002,10,14,"14785","9"
2002,10,15,"14730","14"
2002,10,16,"14732","14"
2002,10,17,"14775","11"
2002,10,18,"14769","21"
2002,10,19,"12778","9"
2002,10,20,"14051","11"
2002,10,21,"14770","14"
2002,10,22,"14730","12"
2002,10,23,"14733","16"
2002,10,24,"14769","21"
2002,10,25,"14767","21"
2002,10,26,"12736","13"
2002,10,27,"13892","15"
2002,10,28,"14747","18"
2002,10,29,"14710","14"
2002,10,30,"14705","11"
2002,10,31,"14617","9"
2002,11,1,"14568","13"
2002,11,2,"12535","8"
2002,11,3,"13733","16"
2002,11,4,"14586","11"
2002,11,5,"14432","18"
2002,11,6,"14511","11"
2002,11,7,"14580","12"
2002,11,8,"14601","21"
2002,11,9,"12530","10"
2002,11,10,"13752","24"
2002,11,11,"14596","18"
2002,11,12,"14439","12"
2002,11,13,"14517","7"
2002,11,14,"14586","7"
2002,11,15,"14601","11"
2002,11,16,"12527","14"
2002,11,17,"13739","16"
2002,11,18,"14590","9"
2002,11,19,"14432","6"
2002,11,20,"14510","8"
2002,11,21,"14582","16"
2002,11,22,"14607","15"
2002,11,23,"12523","8"
2002,11,24,"13736","9"
2002,11,25,"14587","7"
2002,11,26,"14601","23"
2002,11,27,"14625","16"
2002,11,28,"10249","5"
2002,11,29,"10783","6"
2002,11,30,"12366","16"
2002,12,1,"13934","15"
2002,12,2,"14540","27"
2002,12,3,"14214","30"
2002,12,4,"14319","21"
2002,12,5,"14442","25"
2002,12,6,"14454","19"
2002,12,7,"12116","6"
2002,12,8,"13558","9"
2002,12,9,"14400","9"
2002,12,10,"14200","12"
2002,12,11,"14303","18"
2002,12,12,"14420","16"
2002,12,13,"14434","22"
2002,12,14,"12206","12"
2002,12,15,"13528","8"
2002,12,16,"14425","13"
2002,12,17,"14216","13"
2002,12,18,"14401","24"
2002,12,19,"14601","27"
2002,12,20,"14673","34"
2002,12,21,"12487","16"
2002,12,22,"13711","13"
2002,12,23,"14354","25"
2002,12,24,"11817","16"
2002,12,25,"11867","19"
2002,12,26,"14327","25"
2002,12,27,"14497","17"
2002,12,28,"12371","15"
2002,12,29,"13619","12"
2002,12,30,"14277","28"
2002,12,31,"12414","12"
2003,1,1,"16144","11"
2003,1,2,"18528","21"
2003,1,3,"18870","23"
2003,1,4,"16131","15"
2003,1,5,"17642","26"
2003,1,6,"18667","22"
2003,1,7,"18170","11"
2003,1,8,"18194","9"
2003,1,9,"18469","14"
2003,1,10,"18496","12"
2003,1,11,"15531","6"
2003,1,12,"17188","14"
2003,1,13,"18456","7"
2003,1,14,"18168","8"
2003,1,15,"18186","9"
2003,1,16,"18457","15"
2003,1,17,"18477","15"
2003,1,18,"15265","11"
2003,1,19,"17148","11"
2003,1,20,"18447","12"
2003,1,21,"18171","12"
2003,1,22,"18177","18"
2003,1,23,"18461","16"
2003,1,24,"18478","11"
2003,1,25,"15272","7"
2003,1,26,"17186","16"
2003,1,27,"18471","11"
2003,1,28,"18170","13"
2003,1,29,"18178","18"
2003,1,30,"18455","13"
2003,1,31,"18456","17"
2003,2,1,"15166","9"
2003,2,2,"17166","15"
2003,2,3,"18361","14"
2003,2,4,"17996","10"
2003,2,5,"18070","9"
2003,2,6,"18420","20"
2003,2,7,"18468","26"
2003,2,8,"15172","8"
2003,2,9,"17182","13"
2003,2,10,"18461","25"
2003,2,11,"18095","15"
2003,2,12,"18297","18"
2003,2,13,"18719","20"
2003,2,14,"18798","21"
2003,2,15,"15507","18"
2003,2,16,"17334","20"
2003,2,17,"18653","13"
2003,2,18,"18381","21"
2003,2,19,"18535","15"
2003,2,20,"18725","15"
2003,2,21,"18737","22"
2003,2,22,"15515","25"
2003,2,23,"17419","26"
2003,2,24,"18674","22"
2003,2,25,"18336","16"
2003,2,26,"18529","22"
2003,2,27,"18729","23"
2003,2,28,"18761","16"
2003,3,1,"15549","15"
2003,3,2,"17457","19"
2003,3,3,"18777","18"
2003,3,4,"18429","12"
2003,3,5,"18648","23"
2003,3,6,"18819","25"
2003,3,7,"18846","14"
2003,3,8,"15688","16"
2003,3,9,"17529","14"
2003,3,10,"18808","7"
2003,3,11,"18470","7"
2003,3,12,"18722","8"
2003,3,13,"18842","22"
2003,3,14,"18850","15"
2003,3,15,"15729","16"
2003,3,16,"17552","14"
2003,3,17,"18825","18"
2003,3,18,"18623","20"
2003,3,19,"18750","17"
2003,3,20,"18853","27"
2003,3,21,"18857","18"
2003,3,22,"15730","8"
2003,3,23,"17561","10"
2003,3,24,"18811","6"
2003,3,25,"18624","5"
2003,3,26,"18751","7"
2003,3,27,"18762","14"
2003,3,28,"18733","15"
2003,3,29,"15628","9"
2003,3,30,"17431","13"
2003,3,31,"18688","7"
2003,4,1,"18378","5"
2003,4,2,"18256","4"
2003,4,3,"18551","12"
2003,4,4,"18592","23"
2003,4,5,"15426","13"
2003,4,6,"17067","19"
2003,4,7,"18195","26"
2003,4,8,"17707","17"
2003,4,9,"17715","12"
2003,4,10,"18150","12"
2003,4,11,"18184","11"
2003,4,12,"15212","6"
2003,4,13,"17064","6"
2003,4,14,"18172","5"
2003,4,15,"17708","6"
2003,4,16,"17893","7"
2003,4,17,"18222","10"
2003,4,18,"18221","9"
2003,4,19,"15203","7"
2003,4,20,"17061","9"
2003,4,21,"18211","13"
2003,4,22,"17879","8"
2003,4,23,"17728","11"
2003,4,24,"18223","12"
2003,4,25,"18264","12"
2003,4,26,"15269","7"
2003,4,27,"17127","6"
2003,4,28,"18216","8"
2003,4,29,"17713","6"
2003,4,30,"17696","16"
2003,5,1,"18021","24"
2003,5,2,"18059","16"
2003,5,3,"14995","8"
2003,5,4,"16813","17"
2003,5,5,"17973","18"
2003,5,6,"17626","17"
2003,5,7,"17788","19"
2003,5,8,"18001","17"
2003,5,9,"18011","18"
2003,5,10,"15006","18"
2003,5,11,"16801","21"
2003,5,12,"17980","11"
2003,5,13,"17636","6"
2003,5,14,"17797","11"
2003,5,15,"17995","13"
2003,5,16,"18018","15"
2003,5,17,"15006","8"
2003,5,18,"16813","13"
2003,5,19,"17982","14"
2003,5,20,"17791","10"
2003,5,21,"17869","9"
2003,5,22,"18014","12"
2003,5,23,"18030","12"
2003,5,24,"14652","6"
2003,5,25,"15209","6"
2003,5,26,"17026","7"
2003,5,27,"17929","9"
2003,5,28,"17870","15"
2003,5,29,"18007","8"
2003,5,30,"18036","10"
2003,5,31,"15028","10"
2003,6,1,"16942","10"
2003,6,2,"18151","8"
2003,6,3,"17985","9"
2003,6,4,"18024","13"
2003,6,5,"18166","17"
2003,6,6,"18241","13"
2003,6,7,"15371","11"
2003,6,8,"17190","21"
2003,6,9,"18249","11"
2003,6,10,"18093","11"
2003,6,11,"18184","18"
2003,6,12,"18487","29"
2003,6,13,"18510","31"
2003,6,14,"16058","17"
2003,6,15,"17660","11"
2003,6,16,"18551","19"
2003,6,17,"18392","12"
2003,6,18,"18482","19"
2003,6,19,"18543","21"
2003,6,20,"18577","18"
2003,6,21,"16083","14"
2003,6,22,"17663","14"
2003,6,23,"18555","12"
2003,6,24,"18391","10"
2003,6,25,"18492","17"
2003,6,26,"18571","18"
2003,6,27,"18589","14"
2003,6,28,"16099","16"
2003,6,29,"17682","12"
2003,6,30,"18515","13"
2003,7,1,"18372","14"
2003,7,2,"18425","13"
2003,7,3,"18620","13"
2003,7,4,"14500","10"
2003,7,5,"15282","10"
2003,7,6,"17764","21"
2003,7,7,"18664","29"
2003,7,8,"18486","25"
2003,7,9,"18508","25"
2003,7,10,"18654","23"
2003,7,11,"18674","23"
2003,7,12,"16195","11"
2003,7,13,"17767","13"
2003,7,14,"18668","14"
2003,7,15,"18495","19"
2003,7,16,"18514","15"
2003,7,17,"18666","13"
2003,7,18,"18686","24"
2003,7,19,"16199","11"
2003,7,20,"17783","11"
2003,7,21,"18683","28"
2003,7,22,"18512","26"
2003,7,23,"18610","21"
2003,7,24,"18676","17"
2003,7,25,"18705","13"
2003,7,26,"16218","10"
2003,7,27,"17787","21"
2003,7,28,"18676","13"
2003,7,29,"18506","12"
2003,7,30,"18608","12"
2003,7,31,"18665","22"
2003,8,1,"18699","28"
2003,8,2,"16195","23"
2003,8,3,"17802","30"
2003,8,4,"18674","28"
2003,8,5,"18512","19"
2003,8,6,"18624","18"
