origin,originlat,originlong,destination,destinationlat,destinationlong,weight,arrivaldelaymins,numofdelays,delaypercentage
SAT,29.53369444,-98.46977778,TUS,32.11608333,-110.9410278,240,81,28,11
SAV,32.12758333,-81.20213889,ATL,33.64044444,-84.42694444,3888,35967,728,18
SAV,32.12758333,-81.20213889,BOS,42.3643475,-71.00517917,89,714,22,24
SAV,32.12758333,-81.20213889,CLE,41.41089417,-81.84939667,321,-1115,16,4
SAV,32.12758333,-81.20213889,CLT,35.21401111,-80.94312583,1433,5647,239,16
SAV,32.12758333,-81.20213889,CVG,39.04614278,-84.6621725,731,6094,142,19
SAV,32.12758333,-81.20213889,DFW,32.89595056,-97.0372,795,6850,168,21
SAV,32.12758333,-81.20213889,DTW,42.21205889,-83.34883583,509,1154,74,14
SAV,32.12758333,-81.20213889,EWR,40.69249722,-74.16866056,1127,27930,403,35
SAV,32.12758333,-81.20213889,IAD,38.94453194,-77.45580972,1007,22727,343,34
SAV,32.12758333,-81.20213889,IAH,29.98047222,-95.33972222,949,5072,152,16
SAV,32.12758333,-81.20213889,JAX,30.49405556,-81.68786111,3,84,2,66
SAV,32.12758333,-81.20213889,LGA,40.77724306,-73.87260917,996,8400,250,25
SAV,32.12758333,-81.20213889,MEM,35.04241667,-89.97666667,764,1040,100,13
SAV,32.12758333,-81.20213889,MSP,44.88054694,-93.2169225,27,453,10,37
SAV,32.12758333,-81.20213889,ORD,41.979595,-87.90446417,1134,22038,340,29
SBA,34.42621194,-119.8403733,DEN,39.85840806,-104.6670019,840,1304,120,14
SBA,34.42621194,-119.8403733,DFW,32.89595056,-97.0372,366,2787,62,16
SBA,34.42621194,-119.8403733,LAS,36.08036111,-115.1523333,305,5135,87,28
SBA,34.42621194,-119.8403733,LAX,33.94253611,-118.4080744,4498,3966,461,10
SBA,34.42621194,-119.8403733,PHX,33.43416667,-112.0080556,1617,3336,189,11
SBA,34.42621194,-119.8403733,SFO,37.61900194,-122.3748433,3047,48374,765,25
SBA,34.42621194,-119.8403733,SJC,37.36186194,-121.9290089,1208,3320,183,15
SBA,34.42621194,-119.8403733,SLC,40.78838778,-111.9777731,685,-423,45,6
SBN,41.70895361,-86.31847417,ATL,33.64044444,-84.42694444,1039,9655,241,23
SBN,41.70895361,-86.31847417,CVG,39.04614278,-84.6621725,12,976,6,50
SBN,41.70895361,-86.31847417,DTW,42.21205889,-83.34883583,1638,16723,306,18
SBN,41.70895361,-86.31847417,MSP,44.88054694,-93.2169225,365,2248,64,17
SBN,41.70895361,-86.31847417,ORD,41.979595,-87.90446417,2265,32430,569,25
SBP,35.23705806,-120.6423931,LAS,36.08036111,-115.1523333,128,1369,27,21
SBP,35.23705806,-120.6423931,LAX,33.94253611,-118.4080744,2682,-1405,244,9
SBP,35.23705806,-120.6423931,MFR,42.37422778,-122.8734978,1,40,1,100
SBP,35.23705806,-120.6423931,PHX,33.43416667,-112.0080556,990,1609,94,9
SBP,35.23705806,-120.6423931,SFO,37.61900194,-122.3748433,1758,29971,476,27
SBP,35.23705806,-120.6423931,SLC,40.78838778,-111.9777731,284,-2033,13,4
SCC,70.19475583,-148.4651608,ANC,61.17432028,-149.9961856,363,2577,53,14
SCC,70.19475583,-148.4651608,BRW,71.2854475,-156.7660019,364,3455,85,23
SCE,40.851206,-77.846302,ATL,33.64044444,-84.42694444,122,2357,44,36
SCE,40.851206,-77.846302,DTW,42.21205889,-83.34883583,500,661,56,11
SDF,38.17438889,-85.736,ATL,33.64044444,-84.42694444,2756,32332,660,23
SDF,38.17438889,-85.736,BHM,33.56294306,-86.75354972,674,4932,116,17
SDF,38.17438889,-85.736,BOS,42.3643475,-71.00517917,81,2223,30,37
SDF,38.17438889,-85.736,BWI,39.17540167,-76.66819833,1483,11338,252,16
SDF,38.17438889,-85.736,CLE,41.41089417,-81.84939667,728,3873,131,17
SDF,38.17438889,-85.736,CLT,35.21401111,-80.94312583,795,8426,201,25
SDF,38.17438889,-85.736,CVG,39.04614278,-84.6621725,639,447,105,16
SDF,38.17438889,-85.736,DEN,39.85840806,-104.6670019,384,5340,105,27
SDF,38.17438889,-85.736,DFW,32.89595056,-97.0372,1386,17049,308,22
SDF,38.17438889,-85.736,DTW,42.21205889,-83.34883583,1011,2561,127,12
SDF,38.17438889,-85.736,EWR,40.69249722,-74.16866056,1037,27554,354,34
SDF,38.17438889,-85.736,IAH,29.98047222,-95.33972222,361,433,59,16
SDF,38.17438889,-85.736,LAS,36.08036111,-115.1523333,365,1562,73,20
SDF,38.17438889,-85.736,LGA,40.77724306,-73.87260917,572,6751,124,21
SDF,38.17438889,-85.736,MCO,28.42888889,-81.31602778,533,-824,71,13
SDF,38.17438889,-85.736,MDW,41.7859825,-87.75242444,1685,14600,291,17
SDF,38.17438889,-85.736,MEM,35.04241667,-89.97666667,787,3056,118,14
SDF,38.17438889,-85.736,MIA,25.79325,-80.29055556,366,3130,80,21
SDF,38.17438889,-85.736,MKE,42.94722222,-87.89658333,257,466,34,13
SDF,38.17438889,-85.736,MSP,44.88054694,-93.2169225,780,2903,111,14
SDF,38.17438889,-85.736,ORD,41.979595,-87.90446417,3497,51668,885,25
SDF,38.17438889,-85.736,PHX,33.43416667,-112.0080556,365,-607,42,11
SDF,38.17438889,-85.736,RDU,35.87763889,-78.78747222,426,2295,66,15
SDF,38.17438889,-85.736,SLC,40.78838778,-111.9777731,3,86,1,33
SDF,38.17438889,-85.736,STL,38.74768694,-90.35998972,995,5877,146,14
SDF,38.17438889,-85.736,TPA,27.97547222,-82.53325,489,-10,49,10
SEA,47.44898194,-122.3093131,ABQ,35.04022222,-106.6091944,708,2479,103,14
SEA,47.44898194,-122.3093131,ANC,61.17432028,-149.9961856,6256,47947,1581,25
SEA,47.44898194,-122.3093131,ATL,33.64044444,-84.42694444,2571,5557,401,15
SEA,47.44898194,-122.3093131,AUS,30.19453278,-97.66987194,147,1341,25,17
SEA,47.44898194,-122.3093131,BNA,36.12447667,-86.67818222,364,3181,85,23
SEA,47.44898194,-122.3093131,BOI,43.56444444,-116.2227778,1070,6514,188,17
SEA,47.44898194,-122.3093131,BOS,42.3643475,-71.00517917,980,943,154,15
SEA,47.44898194,-122.3093131,BUR,34.20061917,-118.3584969,1390,4431,217,15
SEA,47.44898194,-122.3093131,BWI,39.17540167,-76.66819833,242,3150,62,25
SEA,47.44898194,-122.3093131,CLE,41.41089417,-81.84939667,229,583,40,17
SEA,47.44898194,-122.3093131,CLT,35.21401111,-80.94312583,480,4492,136,28
SEA,47.44898194,-122.3093131,CVG,39.04614278,-84.6621725,791,1872,94,11
SEA,47.44898194,-122.3093131,DCA,38.85208333,-77.03772222,727,2373,133,18
SEA,47.44898194,-122.3093131,DEN,39.85840806,-104.6670019,6623,30787,1170,17
SEA,47.44898194,-122.3093131,DFW,32.89595056,-97.0372,3917,35060,959,24
SEA,47.44898194,-122.3093131,DTW,42.21205889,-83.34883583,1172,7192,218,18
SEA,47.44898194,-122.3093131,EWR,40.69249722,-74.16866056,2026,22900,547,26
SEA,47.44898194,-122.3093131,FAI,64.8136775,-147.8596694,956,5737,227,23
SEA,47.44898194,-122.3093131,GEG,47.61985556,-117.5338425,4346,26791,823,18
SEA,47.44898194,-122.3093131,HNL,21.31869111,-157.9224072,1638,5299,323,19
SEA,47.44898194,-122.3093131,IAD,38.94453194,-77.45580972,1097,6192,232,21
SEA,47.44898194,-122.3093131,IAH,29.98047222,-95.33972222,2395,19276,408,17
SEA,47.44898194,-122.3093131,IND,39.71732917,-86.29438417,75,217,13,17
SEA,47.44898194,-122.3093131,JFK,40.63975111,-73.77892556,1852,6438,377,20
SEA,47.44898194,-122.3093131,JNU,58.35496194,-134.5762764,1334,8635,302,22
SEA,47.44898194,-122.3093131,KOA,19.73876583,-156.0456314,45,-141,9,20
SEA,47.44898194,-122.3093131,KTN,55.35556861,-131.71374,1289,11150,306,23
SEA,47.44898194,-122.3093131,LAS,36.08036111,-115.1523333,5051,20570,851,16
SEA,47.44898194,-122.3093131,LAX,33.94253611,-118.4080744,6865,16258,1093,15
SEA,47.44898194,-122.3093131,LGB,33.81772222,-118.1516111,1500,5279,221,14
SEA,47.44898194,-122.3093131,LIH,21.97598306,-159.3389581,366,-5534,29,7
SEA,47.44898194,-122.3093131,MCI,39.29760528,-94.71390556,365,-363,50,13
SEA,47.44898194,-122.3093131,MCO,28.42888889,-81.31602778,731,-423,108,14
SEA,47.44898194,-122.3093131,MDW,41.7859825,-87.75242444,1361,6389,272,19
SEA,47.44898194,-122.3093131,MEM,35.04241667,-89.97666667,350,3744,71,20
SEA,47.44898194,-122.3093131,MIA,25.79325,-80.29055556,366,595,60,16
SEA,47.44898194,-122.3093131,MKE,42.94722222,-87.89658333,121,1911,36,29
SEA,47.44898194,-122.3093131,MSP,44.88054694,-93.2169225,2474,20538,455,18
SEA,47.44898194,-122.3093131,OAK,37.72129083,-122.2207167,5095,4253,687,13
SEA,47.44898194,-122.3093131,OGG,20.89864972,-156.4304578,900,1253,189,21
SEA,47.44898194,-122.3093131,ONT,34.056,-117.6011944,1343,1139,220,16
SEA,47.44898194,-122.3093131,ORD,41.979595,-87.90446417,4608,65657,1275,27
SEA,47.44898194,-122.3093131,PDX,45.58872222,-122.5975,2449,1446,200,8
SEA,47.44898194,-122.3093131,PHL,39.87195278,-75.24114083,707,7271,175,24
SEA,47.44898194,-122.3093131,PHX,33.43416667,-112.0080556,5062,5569,741,14
SEA,47.44898194,-122.3093131,PSP,33.82921556,-116.5062531,667,1620,107,16
SEA,47.44898194,-122.3093131,RNO,39.49857611,-119.7680647,802,5027,153,19
SEA,47.44898194,-122.3093131,SAN,32.73355611,-117.1896567,2833,10195,484,17
SEA,47.44898194,-122.3093131,SFO,37.61900194,-122.3748433,5409,62084,1408,26
SEA,47.44898194,-122.3093131,SIT,57.04713806,-135.3615983,104,1094,21,20
SEA,47.44898194,-122.3093131,SJC,37.36186194,-121.9290089,3534,5842,479,13
SEA,47.44898194,-122.3093131,SLC,40.78838778,-111.9777731,3774,21538,601,15
SEA,47.44898194,-122.3093131,SMF,38.69542167,-121.5907669,3642,18192,620,17
SEA,47.44898194,-122.3093131,SNA,33.67565861,-117.8682225,2860,-358,391,13
SEA,47.44898194,-122.3093131,STL,38.74768694,-90.35998972,567,4915,104,18
SEA,47.44898194,-122.3093131,TUS,32.11608333,-110.9410278,443,-635,63,14
SFO,37.61900194,-122.3748433,ABQ,35.04022222,-106.6091944,529,11783,193,36
SFO,37.61900194,-122.3748433,ACV,40.97811528,-124.1086189,2337,33737,615,26
SFO,37.61900194,-122.3748433,ANC,61.17432028,-149.9961856,182,3668,66,36
SFO,37.61900194,-122.3748433,ASE,39.22316,-106.868845,59,341,16,27
SFO,37.61900194,-122.3748433,ATL,33.64044444,-84.42694444,3098,7957,522,16
SFO,37.61900194,-122.3748433,AUS,30.19453278,-97.66987194,609,4734,125,20
SFO,37.61900194,-122.3748433,BFL,35.43359806,-119.0567681,941,10068,209,22
SFO,37.61900194,-122.3748433,BOI,43.56444444,-116.2227778,1766,24972,464,26
SFO,37.61900194,-122.3748433,BOS,42.3643475,-71.00517917,2594,24795,691,26
SFO,37.61900194,-122.3748433,BUR,34.20061917,-118.3584969,1962,19448,412,20
SFO,37.61900194,-122.3748433,BWI,39.17540167,-76.66819833,366,5138,109,29
SFO,37.61900194,-122.3748433,BZN,45.77690139,-111.1530072,28,450,6,21
SFO,37.61900194,-122.3748433,CEC,41.78015722,-124.2365333,705,15665,247,35
SFO,37.61900194,-122.3748433,CIC,39.79538278,-121.8584231,1392,27051,430,30
SFO,37.61900194,-122.3748433,CLE,41.41089417,-81.84939667,466,1217,64,13
SFO,37.61900194,-122.3748433,CLT,35.21401111,-80.94312583,1429,-1691,219,15
SFO,37.61900194,-122.3748433,COS,38.80580556,-104.70025,364,6587,121,33
SFO,37.61900194,-122.3748433,CVG,39.04614278,-84.6621725,782,793,98,12
SFO,37.61900194,-122.3748433,DEN,39.85840806,-104.6670019,5374,51649,1225,22
SFO,37.61900194,-122.3748433,DFW,32.89595056,-97.0372,3487,35360,810,23
SFO,37.61900194,-122.3748433,DTW,42.21205889,-83.34883583,1160,-1172,168,14
SFO,37.61900194,-122.3748433,EUG,44.12326,-123.2186856,1923,28607,537,27
SFO,37.61900194,-122.3748433,EWR,40.69249722,-74.16866056,3137,42890,952,30
SFO,37.61900194,-122.3748433,FAT,36.77619444,-119.7181389,2410,37538,663,27
SFO,37.61900194,-122.3748433,FCA,48.31140472,-114.2550694,12,-34,2,16
SFO,37.61900194,-122.3748433,HNL,21.31869111,-157.9224072,2359,24241,559,23
SFO,37.61900194,-122.3748433,IAD,38.94453194,-77.45580972,2732,10543,535,19
SFO,37.61900194,-122.3748433,IAH,29.98047222,-95.33972222,2660,18643,486,18
SFO,37.61900194,-122.3748433,IND,39.71732917,-86.29438417,173,563,26,15
SFO,37.61900194,-122.3748433,JFK,40.63975111,-73.77892556,6971,93975,2085,29
SFO,37.61900194,-122.3748433,KOA,19.73876583,-156.0456314,713,6023,161,22
SFO,37.61900194,-122.3748433,LAS,36.08036111,-115.1523333,7007,73444,1602,22
SFO,37.61900194,-122.3748433,LAX,33.94253611,-118.4080744,13788,125374,3041,22
SFO,37.61900194,-122.3748433,LGB,33.81772222,-118.1516111,209,4579,59,28
SFO,37.61900194,-122.3748433,LIH,21.97598306,-159.3389581,483,1660,87,18
SFO,37.61900194,-122.3748433,LMT,42.15614361,-121.7332081,348,6935,105,30
SFO,37.61900194,-122.3748433,MCO,28.42888889,-81.31602778,366,5107,111,30
SFO,37.61900194,-122.3748433,MDW,41.7859825,-87.75242444,1092,5558,221,20
SFO,37.61900194,-122.3748433,MEM,35.04241667,-89.97666667,208,-833,30,14
SFO,37.61900194,-122.3748433,MFR,42.37422778,-122.8734978,2570,39995,751,29
SFO,37.61900194,-122.3748433,MIA,25.79325,-80.29055556,1098,14090,298,27
SFO,37.61900194,-122.3748433,MKE,42.94722222,-87.89658333,115,3272,53,46
SFO,37.61900194,-122.3748433,MOD,37.62581722,-120.9544214,1665,26497,464,27
SFO,37.61900194,-122.3748433,MRY,36.5869825,-121.8429478,2410,26316,545,22
SFO,37.61900194,-122.3748433,MSP,44.88054694,-93.2169225,1984,5146,317,15
SFO,37.61900194,-122.3748433,OGG,20.89864972,-156.4304578,932,4024,177,18
SFO,37.61900194,-122.3748433,ONT,34.056,-117.6011944,1600,16979,353,22
SFO,37.61900194,-122.3748433,ORD,41.979595,-87.90446417,5746,81607,1685,29
SFO,37.61900194,-122.3748433,OTH,43.41713889,-124.2460278,354,10450,154,43
SFO,37.61900194,-122.3748433,PDX,45.58872222,-122.5975,2972,41287,780,26
SFO,37.61900194,-122.3748433,PHL,39.87195278,-75.24114083,2554,12551,540,21
SFO,37.61900194,-122.3748433,PHX,33.43416667,-112.0080556,4870,9583,702,14
SFO,37.61900194,-122.3748433,PIT,40.49146583,-80.23287083,369,663,59,15
SFO,37.61900194,-122.3748433,PMD,34.62938889,-118.0845528,728,5628,145,19
SFO,37.61900194,-122.3748433,PSP,33.82921556,-116.5062531,1636,22590,436,26
SFO,37.61900194,-122.3748433,RDD,40.50898361,-122.2934019,1683,25766,466,27
SFO,37.61900194,-122.3748433,RDM,44.25406722,-121.1499633,1082,15144,313,28
SFO,37.61900194,-122.3748433,RNO,39.49857611,-119.7680647,1885,17963,400,21
SFO,37.61900194,-122.3748433,SAN,32.73355611,-117.1896567,6312,70672,1499,23
SFO,37.61900194,-122.3748433,SAT,29.53369444,-98.46977778,366,3546,83,22
SFO,37.61900194,-122.3748433,SBA,34.42621194,-119.8403733,2991,37444,715,23
SFO,37.61900194,-122.3748433,SBP,35.23705806,-120.6423931,1751,18000,399,22
SFO,37.61900194,-122.3748433,SEA,47.44898194,-122.3093131,5414,74488,1528,28
SFO,37.61900194,-122.3748433,SLC,40.78838778,-111.9777731,4064,48350,1008,24
SFO,37.61900194,-122.3748433,SMF,38.69542167,-121.5907669,2301,26794,529,22
SFO,37.61900194,-122.3748433,SNA,33.67565861,-117.8682225,3955,25247,727,18
SFO,37.61900194,-122.3748433,STL,38.74768694,-90.35998972,574,3499,102,17
SFO,37.61900194,-122.3748433,TUS,32.11608333,-110.9410278,365,5079,93,25
SGF,37.24432611,-93.38685806,ATL,33.64044444,-84.42694444,1170,5835,208,17
SGF,37.24432611,-93.38685806,BNA,36.12447667,-86.67818222,2,109,1,50
SGF,37.24432611,-93.38685806,CVG,39.04614278,-84.6621725,247,1963,30,12
SGF,37.24432611,-93.38685806,DEN,39.85840806,-104.6670019,777,6522,168,21
SGF,37.24432611,-93.38685806,DFW,32.89595056,-97.0372,3228,35722,622,19
SGF,37.24432611,-93.38685806,DTW,42.21205889,-83.34883583,363,791,61,16
SGF,37.24432611,-93.38685806,MEM,35.04241667,-89.97666667,1079,5692,169,15
SGF,37.24432611,-93.38685806,MSP,44.88054694,-93.2169225,360,838,37,10
SGF,37.24432611,-93.38685806,ORD,41.979595,-87.90446417,2492,54888,686,27
SGF,37.24432611,-93.38685806,STL,38.74768694,-90.35998972,368,4862,75,20
SGU,37.09058333,-113.5930556,LAX,33.94253611,-118.4080744,721,3342,104,14
SGU,37.09058333,-113.5930556,SLC,40.78838778,-111.9777731,2594,-8313,145,5
SHV,32.4466275,-93.82559833,ATL,33.64044444,-84.42694444,1817,15117,343,18
SHV,32.4466275,-93.82559833,DFW,32.89595056,-97.0372,3579,17434,570,15
SHV,32.4466275,-93.82559833,DTW,42.21205889,-83.34883583,360,1375,65,18
SHV,32.4466275,-93.82559833,IAH,29.98047222,-95.33972222,1018,6607,159,15
SHV,32.4466275,-93.82559833,MEM,35.04241667,-89.97666667,1094,3606,155,14
SHV,32.4466275,-93.82559833,ORD,41.979595,-87.90446417,211,4496,70,33
SIT,57.04713806,-135.3615983,JNU,58.35496194,-134.5762764,740,4189,127,17
SIT,57.04713806,-135.3615983,KTN,55.35556861,-131.71374,365,2799,75,20
SIT,57.04713806,-135.3615983,SEA,47.44898194,-122.3093131,227,329,36,15
SJC,37.36186194,-121.9290089,ATL,33.64044444,-84.42694444,634,1019,88,13
SJC,37.36186194,-121.9290089,AUS,30.19453278,-97.66987194,968,4185,126,13
SJC,37.36186194,-121.9290089,BFL,35.43359806,-119.0567681,1,26,1,100
SJC,37.36186194,-121.9290089,BOS,42.3643475,-71.00517917,256,628,33,12
SJC,37.36186194,-121.9290089,BUR,34.20061917,-118.3584969,3380,11901,389,11
SJC,37.36186194,-121.9290089,DEN,39.85840806,-104.6670019,3670,8868,514,14
SJC,37.36186194,-121.9290089,DFW,32.89595056,-97.0372,2264,7404,301,13
SJC,37.36186194,-121.9290089,EWR,40.69249722,-74.16866056,200,234,33,16
SJC,37.36186194,-121.9290089,HNL,21.31869111,-157.9224072,366,3368,80,21
SJC,37.36186194,-121.9290089,IAD,38.94453194,-77.45580972,245,-2705,18,7
SJC,37.36186194,-121.9290089,IAH,29.98047222,-95.33972222,994,4019,131,13
SJC,37.36186194,-121.9290089,JFK,40.63975111,-73.77892556,481,1884,102,21
SJC,37.36186194,-121.9290089,LAS,36.08036111,-115.1523333,4176,22105,646,15
SJC,37.36186194,-121.9290089,LAX,33.94253611,-118.4080744,8939,23700,1208,13
SJC,37.36186194,-121.9290089,LGB,33.81772222,-118.1516111,660,3729,100,15
SJC,37.36186194,-121.9290089,MDW,41.7859825,-87.75242444,659,-140,92,13
SJC,37.36186194,-121.9290089,MSP,44.88054694,-93.2169225,695,1762,95,13
SJC,37.36186194,-121.9290089,ONT,34.056,-117.6011944,2719,7298,321,11
SJC,37.36186194,-121.9290089,ORD,41.979595,-87.90446417,1348,14904,322,23
SJC,37.36186194,-121.9290089,PDX,45.58872222,-122.5975,2322,10547,375,16
SJC,37.36186194,-121.9290089,PHX,33.43416667,-112.0080556,4027,4293,455,11
SJC,37.36186194,-121.9290089,RNO,39.49857611,-119.7680647,1371,6280,217,15
SJC,37.36186194,-121.9290089,SAN,32.73355611,-117.1896567,5254,21081,737,14
SJC,37.36186194,-121.9290089,SBA,34.42621194,-119.8403733,1206,1925,173,14
SJC,37.36186194,-121.9290089,SEA,47.44898194,-122.3093131,3543,1380,486,13
SJC,37.36186194,-121.9290089,SFO,37.61900194,-122.3748433,1,21,1,100
SJC,37.36186194,-121.9290089,SLC,40.78838778,-111.9777731,1372,-3188,111,8
SJC,37.36186194,-121.9290089,SNA,33.67565861,-117.8682225,5383,4113,546,10
SJT,31.35775,-100.4963056,DFW,32.89595056,-97.0372,1316,617,165,12
SJU,18.43941667,-66.00183333,ATL,33.64044444,-84.42694444,1872,700,256,13
SJU,18.43941667,-66.00183333,BDL,41.93887417,-72.68322833,366,6169,86,23
SJU,18.43941667,-66.00183333,BOS,42.3643475,-71.00517917,1273,10567,289,22
SJU,18.43941667,-66.00183333,BWI,39.17540167,-76.66819833,318,6594,118,37
SJU,18.43941667,-66.00183333,CLE,41.41089417,-81.84939667,43,-327,2,4
SJU,18.43941667,-66.00183333,CLT,35.21401111,-80.94312583,795,-3230,96,12
SJU,18.43941667,-66.00183333,DFW,32.89595056,-97.0372,986,4445,160,16
SJU,18.43941667,-66.00183333,DTW,42.21205889,-83.34883583,172,3897,38,22
SJU,18.43941667,-66.00183333,EWR,40.69249722,-74.16866056,1582,13250,347,21
SJU,18.43941667,-66.00183333,FLL,26.07258333,-80.15275,764,7654,144,18
SJU,18.43941667,-66.00183333,IAD,38.94453194,-77.45580972,844,5880,184,21
SJU,18.43941667,-66.00183333,IAH,29.98047222,-95.33972222,730,3974,112,15
SJU,18.43941667,-66.00183333,JFK,40.63975111,-73.77892556,3558,41154,984,27
SJU,18.43941667,-66.00183333,LAX,33.94253611,-118.4080744,144,1397,47,32
SJU,18.43941667,-66.00183333,MCO,28.42888889,-81.31602778,2415,34570,619,25
SJU,18.43941667,-66.00183333,MEM,35.04241667,-89.97666667,26,226,11,42
SJU,18.43941667,-66.00183333,MIA,25.79325,-80.29055556,2560,47129,754,29
SJU,18.43941667,-66.00183333,MSP,44.88054694,-93.2169225,26,-302,4,15
SJU,18.43941667,-66.00183333,ORD,41.979595,-87.90446417,1115,4867,233,20
SJU,18.43941667,-66.00183333,PHL,39.87195278,-75.24114083,1475,10899,351,23
SJU,18.43941667,-66.00183333,PIT,40.49146583,-80.23287083,1,24,1,100
SJU,18.43941667,-66.00183333,STT,18.33730556,-64.97336111,245,1237,38,15
SJU,18.43941667,-66.00183333,TPA,27.97547222,-82.53325,366,6735,119,32
SLC,40.78838778,-111.9777731,ABQ,35.04022222,-106.6091944,2293,399,281,12
SLC,40.78838778,-111.9777731,ACV,40.97811528,-124.1086189,389,2487,53,13
SLC,40.78838778,-111.9777731,ANC,61.17432028,-149.9961856,478,5048,154,32
SLC,40.78838778,-111.9777731,ASE,39.22316,-106.868845,443,3497,99,22
SLC,40.78838778,-111.9777731,ATL,33.64044444,-84.42694444,2866,10319,452,15
SLC,40.78838778,-111.9777731,AUS,30.19453278,-97.66987194,550,4842,120,21
SLC,40.78838778,-111.9777731,BFL,35.43359806,-119.0567681,371,-956,29,7
SLC,40.78838778,-111.9777731,BHM,33.56294306,-86.75354972,5,166,2,40
SLC,40.78838778,-111.9777731,BIL,45.8076625,-108.5428611,1953,-199,193,9
SLC,40.78838778,-111.9777731,BLI,48.79275,-122.5375278,120,-658,10,8
SLC,40.78838778,-111.9777731,BNA,36.12447667,-86.67818222,114,531,27,23
SLC,40.78838778,-111.9777731,BOI,43.56444444,-116.2227778,3370,21993,601,17
SLC,40.78838778,-111.9777731,BOS,42.3643475,-71.00517917,707,2312,126,17
SLC,40.78838778,-111.9777731,BTM,45.95479528,-112.49746,704,-1381,63,8
SLC,40.78838778,-111.9777731,BUR,34.20061917,-118.3584969,1674,1606,205,12
SLC,40.78838778,-111.9777731,BWI,39.17540167,-76.66819833,728,-32,104,14
SLC,40.78838778,-111.9777731,BZN,45.77690139,-111.1530072,2029,5539,278,13
SLC,40.78838778,-111.9777731,CDC,37.70097028,-113.098575,666,147,61,9
SLC,40.78838778,-111.9777731,CLE,41.41089417,-81.84939667,348,-478,42,12
SLC,40.78838778,-111.9777731,CLT,35.21401111,-80.94312583,211,263,33,15
SLC,40.78838778,-111.9777731,CMH,39.99798528,-82.89188278,290,-1986,26,8
SLC,40.78838778,-111.9777731,COD,44.52019417,-109.0237961,706,-1238,63,8
SLC,40.78838778,-111.9777731,COS,38.80580556,-104.70025,1073,-4982,72,6
